timestamp,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,clocks.current.sm,clocks.current.memory,pstate,error
2026/08/25 00:27:06.341, 5, 12619, 16380, 48, 29.70, 2610, 8751, P2,
2026/08/25 00:27:07.435, 5, 12619, 16380, 48, 34.49, 2610, 8751, P2,
2026/08/25 00:27:08.515, 7, 12619, 16380, 47, 29.50, 915, 5001, P3,
2026/08/25 00:27:09.608, 5, 12619, 16380, 48, 31.58, 2310, 8751, P2,
2026/08/25 00:27:10.701, 12, 12619, 16380, 47, 25.48, 2310, 8751, P2,
2026/08/25 00:27:11.794, 7, 12619, 16380, 47, 31.03, 2175, 8751, P2,
2026/08/25 00:27:12.873, 6, 12619, 16380, 47, 24.39, 2175, 8751, P2,
2026/08/25 00:27:13.959, 5, 12619, 16380, 48, 36.39, 2610, 8751, P2,
2026/08/25 00:27:15.041, 10, 12619, 16380, 47, 28.79, 1005, 5001, P3,
2026/08/25 00:27:16.117, 5, 12619, 16380, 48, 34.43, 2610, 8751, P2,
2026/08/25 00:27:17.213, 10, 12619, 16380, 48, 29.60, 2610, 8751, P2,
2026/08/25 00:27:18.314, 5, 12619, 16380, 48, 34.32, 2610, 8751, P2,
2026/08/25 00:27:19.390, 8, 12619, 16380, 48, 29.68, 2610, 8751, P2,
2026/08/25 00:27:20.490, 7, 12619, 16380, 48, 35.14, 2610, 8751, P2,
2026/08/25 00:27:21.574, 5, 12619, 16380, 48, 29.91, 945, 5001, P3,
2026/08/25 00:27:22.666, 5, 12619, 16380, 48, 34.93, 2655, 8751, P2,
2026/08/25 00:27:23.732, 7, 12619, 16380, 48, 30.98, 2655, 8751, P2,
2026/08/25 00:27:24.825, 5, 12619, 16380, 48, 32.92, 2280, 8751, P2,
2026/08/25 00:27:25.875, 10, 12619, 16380, 47, 25.16, 2280, 8751, P2,
2026/08/25 00:27:26.966, 5, 12619, 16380, 49, 37.18, 2610, 8751, P2,
2026/08/25 00:27:28.030, 13, 12619, 16380, 47, 29.21, 1020, 5001, P3,
2026/08/25 00:27:29.127, 5, 12619, 16380, 48, 34.86, 2610, 8751, P2,
2026/08/25 00:27:30.187, 10, 12619, 16380, 48, 29.98, 2610, 8751, P2,
2026/08/25 00:27:31.231, 5, 12619, 16380, 49, 34.66, 2610, 8751, P2,
2026/08/25 00:27:32.271, 11, 12619, 16380, 48, 29.98, 2610, 8751, P2,
2026/08/25 00:27:33.320, 5, 12619, 16380, 48, 34.66, 2610, 8751, P2,
2026/08/25 00:27:34.417, 5, 12619, 16380, 48, 29.94, 960, 5001, P3,
2026/08/25 00:27:35.512, 11, 12619, 16380, 48, 34.51, 2610, 8751, P2,
2026/08/25 00:27:36.587, 7, 12619, 16380, 48, 30.59, 2610, 8751, P2,
2026/08/25 00:27:37.680, 5, 12619, 16380, 48, 34.62, 2625, 8751, P2,
2026/08/25 00:27:38.774, 10, 12619, 16380, 48, 30.17, 2625, 8751, P2,
2026/08/25 00:27:39.886, 7, 12619, 16380, 48, 35.35, 2760, 8751, P2,
2026/08/25 00:27:41.014, 5, 12619, 16380, 48, 34.88, 2760, 8751, P2,
2026/08/25 00:27:42.098, 5, 12619, 16380, 49, 35.24, 2610, 8751, P2,
2026/08/25 00:27:43.183, 7, 12619, 16380, 48, 30.09, 2610, 8751, P2,
2026/08/25 00:27:44.295, 5, 12619, 16380, 48, 34.98, 2610, 8751, P2,
2026/08/25 00:27:45.388, 8, 12619, 16380, 48, 30.16, 2610, 8751, P2,
2026/08/25 00:27:46.498, 8, 12619, 16380, 48, 35.09, 2610, 8751, P2,
2026/08/25 00:27:47.576, 5, 12619, 16380, 48, 30.14, 2610, 8751, P2,
2026/08/25 00:27:48.702, 5, 12619, 16380, 48, 35.27, 2610, 8751, P2,
2026/08/25 00:27:49.831, 5, 12619, 16380, 48, 30.22, 2610, 8751, P2,
2026/08/25 00:27:50.940, 10, 12619, 16380, 48, 35.09, 2610, 8751, P2,
2026/08/25 00:27:52.065, 5, 12619, 16380, 48, 30.43, 2610, 8751, P2,
2026/08/25 00:27:53.147, 5, 12619, 16380, 49, 34.73, 2610, 8751, P2,
2026/08/25 00:27:54.229, 5, 12619, 16380, 48, 30.27, 2610, 8751, P2,
2026/08/25 00:27:55.341, 5, 12619, 16380, 48, 35.72, 2610, 8751, P2,
2026/08/25 00:27:56.449, 5, 12619, 16380, 48, 30.45, 990, 5001, P3,
2026/08/25 00:27:57.557, 8, 12619, 16380, 48, 35.18, 2610, 8751, P2,
2026/08/25 00:27:58.668, 10, 12619, 16380, 48, 30.95, 2610, 8751, P2,
2026/08/25 00:27:59.796, 5, 12619, 16380, 48, 35.43, 2610, 8751, P2,
2026/08/25 00:28:00.926, 8, 12619, 16380, 47, 29.77, 1020, 5001, P3,
2026/08/25 00:28:02.030, 5, 12619, 16380, 48, 35.83, 2610, 8751, P2,
2026/08/25 00:28:03.090, 13, 12619, 16380, 48, 30.69, 2610, 8751, P2,
2026/08/25 00:28:04.215, 5, 12619, 16380, 50, 35.99, 2610, 8751, P2,
2026/08/25 00:28:05.322, 5, 12619, 16380, 48, 30.58, 2610, 8751, P2,
2026/08/25 00:28:06.446, 7, 12619, 16380, 48, 37.21, 2610, 8751, P2,
2026/08/25 00:28:07.509, 8, 12619, 16380, 48, 29.99, 1005, 5001, P3,
2026/08/25 00:28:08.604, 5, 12619, 16380, 48, 35.82, 2610, 8751, P2,
2026/08/25 00:28:09.700, 9, 12619, 16380, 49, 30.52, 2610, 8751, P2,
2026/08/25 00:28:10.780, 5, 12619, 16380, 49, 36.22, 2610, 8751, P2,
2026/08/25 00:28:11.885, 5, 12619, 16380, 49, 30.54, 2610, 8751, P2,
2026/08/25 00:28:12.990, 5, 12619, 16380, 48, 37.13, 2610, 8751, P2,
2026/08/25 00:28:14.118, 11, 12619, 16380, 48, 30.74, 2610, 8751, P2,
2026/08/25 00:28:15.218, 9, 12619, 16380, 52, 36.36, 2610, 8751, P2,
2026/08/25 00:28:16.295, 6, 12619, 16380, 48, 30.62, 2610, 8751, P2,
2026/08/25 00:28:17.374, 5, 12619, 16380, 48, 36.26, 2610, 8751, P2,
2026/08/25 00:28:18.451, 8, 12619, 16380, 48, 30.12, 1035, 5001, P3,
2026/08/25 00:28:19.560, 5, 12619, 16380, 49, 36.35, 2610, 8751, P2,
2026/08/25 00:28:20.670, 13, 12619, 16380, 49, 30.89, 2610, 8751, P2,
2026/08/25 00:28:21.756, 5, 12619, 16380, 48, 36.76, 2610, 8751, P2,
2026/08/25 00:28:22.862, 5, 12619, 16380, 49, 30.69, 2610, 8751, P2,
2026/08/25 00:28:23.970, 5, 12619, 16380, 48, 37.22, 2610, 8751, P2,
2026/08/25 00:28:25.061, 5, 12619, 16380, 48, 30.96, 2610, 8751, P3,
2026/08/25 00:28:26.168, 9, 12619, 16380, 50, 36.44, 2610, 8751, P2,
2026/08/25 00:28:27.266, 5, 12619, 16380, 48, 30.86, 2610, 8751, P2,
2026/08/25 00:28:28.363, 5, 12619, 16380, 48, 36.73, 2610, 8751, P2,
2026/08/25 00:28:29.464, 8, 12619, 16380, 48, 30.26, 1050, 5001, P3,
2026/08/25 00:28:30.584, 5, 12619, 16380, 49, 36.88, 2610, 8751, P2,
2026/08/25 00:28:31.691, 15, 12619, 16380, 49, 30.80, 2610, 8751, P2,
2026/08/25 00:28:32.805, 5, 12619, 16380, 50, 36.80, 2610, 8751, P2,
2026/08/25 00:28:33.865, 5, 12619, 16380, 49, 30.85, 2610, 8751, P2,
2026/08/25 00:28:34.921, 5, 12619, 16380, 49, 36.82, 2610, 8751, P2,
2026/08/25 00:28:35.972, 5, 12619, 16380, 48, 31.12, 1050, 5001, P3,
2026/08/25 00:28:37.012, 10, 12619, 16380, 50, 36.81, 2610, 8751, P2,
2026/08/25 00:28:38.051, 11, 12619, 16380, 48, 31.00, 2610, 8751, P2,
2026/08/25 00:28:39.145, 43, 12619, 16380, 49, 32.92, 1710, 8751, P2,
2026/08/25 00:28:40.238, 37, 12619, 16380, 49, 40.99, 1815, 8751, P2,
2026/08/25 00:28:41.320, 38, 12619, 16380, 50, 41.56, 1980, 8751, P2,
2026/08/25 00:28:42.412, 41, 12619, 16380, 49, 42.43, 2220, 8751, P2,
2026/08/25 00:28:43.469, 40, 12619, 16380, 49, 44.63, 2310, 8751, P2,
2026/08/25 00:28:44.572, 41, 12619, 16380, 50, 45.76, 2325, 8751, P2,
2026/08/25 00:28:45.682, 40, 12619, 16380, 50, 46.14, 2355, 8751, P2,
2026/08/25 00:28:46.802, 37, 12619, 16380, 51, 46.79, 2385, 8751, P2,
2026/08/25 00:28:47.855, 40, 11347, 16380, 50, 48.37, 2475, 8751, P2,
2026/08/25 00:28:48.896, 0, 2793, 16380, 48, 29.01, 2475, 8751, P2,
2026/08/25 00:28:49.933, 0, 2793, 16380, 48, 26.28, 2610, 8751, P2,
2026/08/25 00:28:50.970, 0, 11267, 16380, 49, 29.63, 2760, 8751, P2,
2026/08/25 00:28:52.008, 0, 11267, 16380, 49, 31.94, 2760, 8751, P2,
2026/08/25 00:28:53.053, 0, 11267, 16380, 48, 29.89, 2610, 8751, P2,
2026/08/25 00:28:54.093, 26, 11267, 16380, 48, 27.89, 2610, 8751, P2,
2026/08/25 00:28:55.138, 26, 11267, 16380, 48, 28.60, 1965, 8751, P2,
2026/08/25 00:28:56.219, 0, 11891, 16380, 48, 23.56, 1605, 810, P5,
2026/08/25 00:28:57.313, 6, 11965, 16380, 48, 28.93, 2130, 8751, P2,
2026/08/25 00:28:58.374, 6, 11969, 16380, 48, 23.30, 915, 5001, P3,
2026/08/25 00:28:59.458, 38, 11657, 16380, 49, 31.53, 1695, 8751, P2,
2026/08/25 00:29:00.556, 36, 11657, 16380, 49, 38.91, 1695, 8751, P2,
2026/08/25 00:29:01.645, 38, 11657, 16380, 49, 38.20, 1860, 8751, P2,
2026/08/25 00:29:02.742, 36, 11657, 16380, 50, 39.60, 1860, 8751, P2,
2026/08/25 00:29:03.853, 37, 11657, 16380, 50, 39.60, 1710, 8751, P2,
2026/08/25 00:29:04.923, 37, 11657, 16380, 50, 39.36, 1650, 8751, P2,
2026/08/25 00:29:06.004, 36, 11657, 16380, 49, 38.49, 1890, 8751, P2,
2026/08/25 00:29:07.089, 36, 11657, 16380, 49, 39.69, 1740, 8751, P2,
2026/08/25 00:29:08.186, 5, 12123, 16380, 50, 41.46, 2610, 8751, P2,
2026/08/25 00:29:09.292, 7, 12123, 16380, 49, 29.04, 2610, 8751, P2,
2026/08/25 00:29:10.416, 6, 12125, 16380, 49, 31.48, 2130, 8751, P2,
2026/08/25 00:29:11.527, 6, 12133, 16380, 48, 23.49, 2130, 8751, P2,
2026/08/25 00:29:12.653, 5, 12133, 16380, 50, 33.67, 2610, 8751, P2,
2026/08/25 00:29:13.752, 6, 12133, 16380, 49, 28.80, 2610, 8751, P2,
2026/08/25 00:29:14.876, 7, 12133, 16380, 49, 32.51, 2610, 8751, P2,
2026/08/25 00:29:15.939, 84, 12133, 16380, 50, 29.40, 1155, 5001, P3,
2026/08/25 00:29:17.046, 5, 12133, 16380, 49, 33.36, 2610, 8751, P2,
2026/08/25 00:29:18.105, 5, 12133, 16380, 49, 28.83, 885, 5001, P3,
2026/08/25 00:29:19.195, 7, 12133, 16380, 48, 29.77, 2070, 8751, P2,
2026/08/25 00:29:20.258, 6, 12133, 16380, 48, 23.42, 2070, 8751, P2,
2026/08/25 00:29:21.356, 5, 12133, 16380, 48, 33.25, 2610, 8751, P2,
2026/08/25 00:29:22.418, 5, 12133, 16380, 49, 28.87, 2610, 8751, P2,
2026/08/25 00:29:23.519, 5, 12133, 16380, 48, 33.79, 2610, 8751, P2,
2026/08/25 00:29:24.575, 9, 12133, 16380, 48, 28.13, 915, 5001, P3,
2026/08/25 00:29:25.667, 5, 12133, 16380, 48, 32.95, 2610, 8751, P2,
2026/08/25 00:29:26.745, 5, 12133, 16380, 48, 29.01, 2610, 8751, P2,
2026/08/25 00:29:27.839, 5, 12133, 16380, 48, 32.55, 2610, 8751, P2,
2026/08/25 00:29:28.922, 5, 12133, 16380, 48, 29.12, 2610, 8751, P2,
2026/08/25 00:29:30.035, 5, 12133, 16380, 50, 33.58, 2610, 8751, P2,
2026/08/25 00:29:31.114, 5, 12133, 16380, 48, 28.97, 900, 5001, P3,
2026/08/25 00:29:32.191, 6, 12133, 16380, 48, 30.09, 2190, 8751, P2,
2026/08/25 00:29:33.269, 9, 12133, 16380, 48, 23.97, 2190, 8751, P2,
2026/08/25 00:29:34.367, 6, 12133, 16380, 48, 30.01, 2115, 8751, P2,
2026/08/25 00:29:35.430, 6, 12133, 16380, 48, 23.57, 2115, 8751, P2,
2026/08/25 00:29:36.520, 5, 12133, 16380, 49, 35.38, 2610, 8751, P2,
2026/08/25 00:29:37.595, 8, 12133, 16380, 48, 28.31, 975, 5001, P3,
2026/08/25 00:29:38.676, 5, 12133, 16380, 49, 33.38, 2610, 8751, P2,
2026/08/25 00:29:39.722, 6, 12133, 16380, 48, 29.06, 2610, 8751, P2,
2026/08/25 00:29:40.762, 5, 12133, 16380, 51, 33.53, 2610, 8751, P2,
2026/08/25 00:29:41.799, 5, 12133, 16380, 49, 29.17, 2610, 8751, P2,
2026/08/25 00:29:42.837, 46, 12139, 16380, 48, 29.40, 1350, 5001, P3,
2026/08/25 00:29:43.924, 37, 12139, 16380, 49, 37.63, 1890, 8751, P2,
2026/08/25 00:29:45.021, 37, 12139, 16380, 49, 39.78, 1755, 8751, P2,
2026/08/25 00:29:46.107, 31, 12139, 16380, 49, 39.17, 1680, 8751, P2,
2026/08/25 00:29:47.178, 38, 12139, 16380, 49, 39.08, 1635, 8751, P2,
2026/08/25 00:29:48.271, 36, 12139, 16380, 50, 38.84, 1965, 8751, P2,
2026/08/25 00:29:49.339, 37, 12139, 16380, 49, 40.39, 1965, 8751, P2,
2026/08/25 00:29:50.434, 38, 12139, 16380, 49, 40.40, 1830, 8751, P2,
2026/08/25 00:29:51.555, 5, 12619, 16380, 50, 44.13, 2745, 8751, P2,
2026/08/25 00:29:52.677, 4, 12619, 16380, 49, 33.38, 2745, 8751, P2,
2026/08/25 00:29:53.803, 5, 12619, 16380, 48, 34.40, 2055, 8751, P2,
2026/08/25 00:29:54.927, 8, 12619, 16380, 48, 23.26, 2055, 8751, P2,
2026/08/25 00:29:56.004, 5, 12619, 16380, 48, 32.70, 2610, 8751, P2,
2026/08/25 00:29:57.110, 4, 12619, 16380, 49, 28.80, 2610, 8751, P2,
2026/08/25 00:29:58.203, 8, 12619, 16380, 48, 30.32, 1980, 8751, P2,
2026/08/25 00:29:59.333, 6, 12619, 16380, 48, 23.33, 1980, 8751, P2,
2026/08/25 00:30:00.451, 5, 12619, 16380, 49, 34.71, 2610, 8751, P2,
2026/08/25 00:30:01.559, 11, 12619, 16380, 48, 28.00, 960, 5001, P3,
2026/08/25 00:30:02.616, 10, 12619, 16380, 48, 32.90, 2610, 8751, P2,
2026/08/25 00:30:03.689, 5, 12619, 16380, 48, 29.03, 2610, 8751, P2,
2026/08/25 00:30:04.765, 5, 12619, 16380, 48, 32.58, 2610, 8751, P2,
2026/08/25 00:30:05.846, 5, 12619, 16380, 49, 28.90, 2610, 8751, P2,
2026/08/25 00:30:06.937, 6, 12619, 16380, 48, 32.20, 1800, 8751, P2,
2026/08/25 00:30:08.018, 11, 12619, 16380, 49, 23.15, 675, 5001, P3,
2026/08/25 00:30:09.112, 5, 12619, 16380, 48, 34.42, 2610, 8751, P2,
2026/08/25 00:30:10.173, 11, 12619, 16380, 48, 29.03, 975, 5001, P3,
2026/08/25 00:30:11.280, 5, 12619, 16380, 48, 32.93, 2610, 8751, P2,
2026/08/25 00:30:12.341, 5, 12619, 16380, 48, 29.15, 2610, 8751, P2,
2026/08/25 00:30:13.430, 5, 12619, 16380, 48, 32.92, 2610, 8751, P2,
2026/08/25 00:30:14.489, 16, 12619, 16380, 50, 28.49, 900, 5001, P3,
2026/08/25 00:30:15.577, 6, 12619, 16380, 48, 29.54, 2085, 8751, P2,
2026/08/25 00:30:16.639, 6, 12619, 16380, 48, 23.50, 2085, 8751, P2,
2026/08/25 00:30:17.716, 5, 12619, 16380, 49, 34.50, 2610, 8751, P2,
2026/08/25 00:30:18.769, 5, 12619, 16380, 48, 28.98, 2610, 8751, P2,
2026/08/25 00:30:19.880, 7, 12619, 16380, 48, 33.10, 2610, 8751, P2,
2026/08/25 00:30:20.944, 5, 12619, 16380, 48, 29.33, 2610, 8751, P2,
2026/08/25 00:30:22.020, 9, 12619, 16380, 48, 30.84, 2280, 8751, P2,
2026/08/25 00:30:23.066, 6, 12619, 16380, 48, 24.79, 825, 5001, P3,
2026/08/25 00:30:24.157, 5, 12619, 16380, 49, 35.31, 2610, 8751, P2,
2026/08/25 00:30:25.220, 11, 12619, 16380, 48, 29.26, 990, 5001, P3,
2026/08/25 00:30:26.324, 6, 12619, 16380, 48, 33.57, 2610, 8751, P2,
2026/08/25 00:30:27.384, 10, 12619, 16380, 48, 29.52, 2610, 8751, P2,
2026/08/25 00:30:28.476, 6, 12619, 16380, 48, 33.74, 2610, 8751, P2,
2026/08/25 00:30:29.538, 9, 12619, 16380, 48, 28.46, 930, 5001, P3,
2026/08/25 00:30:30.627, 5, 12619, 16380, 48, 33.46, 2610, 8751, P2,
2026/08/25 00:30:31.685, 5, 12619, 16380, 49, 29.30, 2610, 8751, P2,
2026/08/25 00:30:32.793, 6, 12619, 16380, 48, 31.53, 2295, 8751, P2,
2026/08/25 00:30:33.858, 7, 12619, 16380, 48, 25.03, 2295, 8751, P2,
2026/08/25 00:30:34.952, 5, 12619, 16380, 48, 36.08, 2610, 8751, P2,
2026/08/25 00:30:35.999, 40, 12619, 16380, 51, 28.94, 990, 5001, P3,
2026/08/25 00:30:37.074, 5, 12619, 16380, 48, 34.55, 2610, 8751, P2,
2026/08/25 00:30:38.134, 5, 12619, 16380, 49, 29.45, 930, 5001, P3,
2026/08/25 00:30:39.228, 5, 12619, 16380, 48, 33.61, 2610, 8751, P2,
2026/08/25 00:30:40.290, 6, 12619, 16380, 48, 29.42, 2610, 8751, P2,
2026/08/25 00:30:41.394, 5, 12619, 16380, 48, 33.63, 2610, 8751, P2,
2026/08/25 00:30:42.471, 35, 12619, 16380, 51, 29.53, 915, 5001, P3,
2026/08/25 00:30:43.529, 6, 12619, 16380, 48, 31.28, 2160, 8751, P2,
2026/08/25 00:30:44.572, 6, 12619, 16380, 48, 24.07, 2160, 8751, P2,
2026/08/25 00:30:45.610, 5, 12619, 16380, 49, 35.30, 2610, 8751, P2,
2026/08/25 00:30:46.656, 6, 12619, 16380, 48, 29.51, 2610, 8751, P2,
2026/08/25 00:30:47.729, 5, 12619, 16380, 49, 34.17, 2610, 8751, P2,
2026/08/25 00:30:48.824, 5, 12619, 16380, 48, 29.56, 2610, 8751, P2,
2026/08/25 00:30:49.929, 5, 12619, 16380, 49, 34.56, 2610, 8751, P2,
2026/08/25 00:30:51.036, 5, 12619, 16380, 48, 29.74, 975, 5001, P3,
2026/08/25 00:30:52.155, 7, 12619, 16380, 48, 34.15, 2610, 8751, P2,
2026/08/25 00:30:53.243, 7, 12619, 16380, 48, 30.07, 2610, 8751, P2,
2026/08/25 00:30:54.366, 5, 12619, 16380, 48, 34.19, 2625, 8751, P2,
2026/08/25 00:30:55.481, 8, 12619, 16380, 49, 29.44, 945, 5001, P3,
2026/08/25 00:30:56.569, 5, 12619, 16380, 48, 35.05, 2610, 8751, P2,
2026/08/25 00:30:57.644, 5, 12619, 16380, 48, 29.89, 2610, 8751, P2,
2026/08/25 00:30:58.720, 8, 12619, 16380, 48, 31.88, 2280, 8751, P2,
2026/08/25 00:30:59.818, 8, 12619, 16380, 48, 25.28, 2280, 8751, P2,
2026/08/25 00:31:00.923, 5, 12619, 16380, 48, 35.78, 2610, 8751, P2,
2026/08/25 00:31:01.985, 91, 12619, 16380, 50, 29.91, 960, 5001, P3,
2026/08/25 00:31:03.063, 8, 12619, 16380, 48, 36.42, 2610, 8751, P2,
2026/08/25 00:31:04.126, 8, 12619, 16380, 48, 29.28, 990, 5001, P3,
2026/08/25 00:31:05.214, 11, 12619, 16380, 48, 34.69, 2610, 8751, P2,
2026/08/25 00:31:06.290, 5, 12619, 16380, 48, 30.11, 2610, 8751, P2,
2026/08/25 00:31:07.345, 7, 12619, 16380, 48, 35.76, 2715, 8751, P2,
2026/08/25 00:31:08.438, 5, 12619, 16380, 48, 33.00, 2715, 8751, P2,
2026/08/25 00:31:09.530, 5, 12619, 16380, 48, 35.18, 2610, 8751, P2,
2026/08/25 00:31:10.590, 5, 12619, 16380, 48, 30.15, 2610, 8751, P2,
2026/08/25 00:31:11.681, 10, 12619, 16380, 48, 32.95, 2205, 8751, P2,
2026/08/25 00:31:12.773, 6, 12619, 16380, 48, 25.11, 2205, 8751, P2,
2026/08/25 00:31:13.863, 8, 12619, 16380, 48, 36.15, 2550, 8751, P2,
2026/08/25 00:31:14.941, 5, 12619, 16380, 48, 29.35, 2550, 8751, P2,
2026/08/25 00:31:16.031, 8, 12619, 16380, 49, 40.32, 2760, 8751, P2,
2026/08/25 00:31:17.123, 8, 12619, 16380, 48, 33.54, 1005, 5001, P3,
2026/08/25 00:31:18.227, 8, 12619, 16380, 49, 35.17, 2610, 8751, P2,
2026/08/25 00:31:19.306, 5, 12619, 16380, 49, 30.42, 2610, 8751, P2,
2026/08/25 00:31:20.386, 5, 12619, 16380, 49, 34.59, 2610, 8751, P2,
2026/08/25 00:31:21.495, 67, 12619, 16380, 49, 29.98, 1020, 5001, P3,
2026/08/25 00:31:22.601, 6, 12619, 16380, 48, 36.06, 2610, 8751, P2,
2026/08/25 00:31:23.692, 5, 12619, 16380, 48, 30.50, 990, 5001, P3,
2026/08/25 00:31:24.781, 8, 12619, 16380, 49, 35.25, 2610, 8751, P2,
2026/08/25 00:31:25.884, 10, 12619, 16380, 48, 31.00, 2610, 8751, P2,
2026/08/25 00:31:27.006, 8, 12619, 16380, 48, 36.42, 2610, 8751, P2,
2026/08/25 00:31:28.099, 8, 12619, 16380, 48, 29.55, 990, 5001, P3,
2026/08/25 00:31:29.191, 5, 12619, 16380, 49, 35.30, 2610, 8751, P2,
2026/08/25 00:31:30.283, 5, 12619, 16380, 49, 30.62, 2610, 8751, P2,
2026/08/25 00:31:31.375, 5, 12619, 16380, 49, 35.01, 2610, 8751, P2,
2026/08/25 00:31:32.483, 50, 12619, 16380, 48, 29.66, 945, 5001, P3,
2026/08/25 00:31:33.590, 5, 12619, 16380, 49, 36.48, 2610, 8751, P2,
2026/08/25 00:31:34.718, 5, 12619, 16380, 48, 30.67, 960, 5001, P3,
2026/08/25 00:31:35.809, 8, 12619, 16380, 50, 35.83, 2610, 8751, P2,
2026/08/25 00:31:36.899, 6, 12619, 16380, 48, 30.44, 2610, 8751, P2,
2026/08/25 00:31:38.009, 9, 12619, 16380, 48, 36.97, 2610, 8751, P2,
2026/08/25 00:31:39.103, 8, 12619, 16380, 48, 29.88, 1020, 5001, P3,
2026/08/25 00:31:40.178, 5, 12619, 16380, 50, 35.88, 2610, 8751, P2,
2026/08/25 00:31:41.286, 9, 12619, 16380, 50, 30.47, 2610, 8751, P2,
2026/08/25 00:31:42.407, 5, 12619, 16380, 48, 36.32, 2610, 8751, P2,
2026/08/25 00:31:43.513, 20, 12619, 16380, 48, 29.43, 945, 5001, P3,
2026/08/25 00:31:44.603, 5, 12619, 16380, 49, 37.30, 2610, 8751, P2,
2026/08/25 00:31:45.718, 8, 12619, 16380, 49, 30.55, 1005, 5001, P3,
2026/08/25 00:31:46.812, 9, 12619, 16380, 48, 36.49, 2610, 8751, P2,
2026/08/25 00:31:47.892, 5, 12619, 16380, 49, 30.59, 2610, 8751, P2,
2026/08/25 00:31:48.935, 5, 12619, 16380, 50, 36.32, 2610, 8751, P2,
2026/08/25 00:31:49.977, 8, 12619, 16380, 48, 30.08, 1035, 5001, P3,
2026/08/25 00:31:51.019, 5, 12619, 16380, 49, 36.37, 2610, 8751, P2,
2026/08/25 00:31:52.077, 11, 12619, 16380, 49, 30.91, 2610, 8751, P2,
2026/08/25 00:31:53.181, 5, 12619, 16380, 48, 36.92, 2610, 8751, P2,
2026/08/25 00:31:54.286, 5, 12619, 16380, 49, 30.72, 2610, 8751, P2,
2026/08/25 00:31:55.382, 5, 12619, 16380, 49, 36.81, 2610, 8751, P2,
2026/08/25 00:31:56.491, 7, 12619, 16380, 49, 31.00, 1050, 5001, P3,
2026/08/25 00:31:57.584, 9, 12619, 16380, 51, 36.62, 2610, 8751, P2,
2026/08/25 00:31:58.675, 6, 12619, 16380, 49, 30.80, 2610, 8751, P2,
2026/08/25 00:31:59.783, 5, 12619, 16380, 49, 36.71, 2610, 8751, P2,
2026/08/25 00:32:00.880, 5, 12619, 16380, 49, 30.79, 2610, 8751, P2,
2026/08/25 00:32:01.933, 9, 12619, 16380, 49, 37.15, 2610, 8751, P2,
2026/08/25 00:32:03.003, 10, 12619, 16380, 48, 31.06, 2610, 8751, P2,
2026/08/25 00:32:04.113, 5, 12619, 16380, 49, 37.77, 2580, 8751, P2,
2026/08/25 00:32:05.194, 5, 12619, 16380, 49, 30.89, 2580, 8751, P2,
2026/08/25 00:32:06.252, 5, 12619, 16380, 50, 39.98, 2760, 8751, P2,
2026/08/25 00:32:07.356, 9, 12619, 16380, 50, 35.58, 2760, 8751, P2,
2026/08/25 00:32:08.479, 37, 12619, 16380, 53, 37.38, 2610, 8751, P2,
2026/08/25 00:32:09.604, 9, 12619, 16380, 49, 30.99, 2610, 8751, P2,
2026/08/25 00:32:10.684, 49, 12619, 16380, 49, 31.75, 2025, 8751, P2,
2026/08/25 00:32:11.740, 38, 12619, 16380, 50, 40.34, 2040, 8751, P2,
2026/08/25 00:32:12.813, 41, 12619, 16380, 49, 41.54, 2040, 8751, P2,
2026/08/25 00:32:13.894, 41, 12619, 16380, 50, 42.03, 2130, 8751, P2,
2026/08/25 00:32:14.984, 38, 12619, 16380, 49, 42.48, 2190, 8751, P2,
2026/08/25 00:32:16.070, 40, 12619, 16380, 50, 42.90, 2190, 8751, P2,
2026/08/25 00:32:17.139, 38, 12619, 16380, 50, 42.52, 2160, 8751, P2,
2026/08/25 00:32:18.216, 40, 12619, 16380, 50, 42.30, 2130, 8751, P2,
2026/08/25 00:32:19.306, 40, 11347, 16380, 50, 42.77, 2220, 8751, P2,
2026/08/25 00:32:20.357, 0, 2793, 16380, 48, 30.48, 2220, 8751, P2,
2026/08/25 00:32:21.394, 0, 2793, 16380, 49, 24.69, 2610, 8751, P2,
2026/08/25 00:32:22.444, 6, 11267, 16380, 49, 26.73, 2610, 8751, P2,
2026/08/25 00:32:23.481, 0, 11267, 16380, 49, 32.19, 2760, 8751, P2,
2026/08/25 00:32:24.517, 0, 11267, 16380, 49, 29.84, 2610, 8751, P2,
2026/08/25 00:32:25.557, 32, 11267, 16380, 49, 27.83, 2610, 8751, P2,
2026/08/25 00:32:26.598, 25, 11267, 16380, 49, 28.68, 2610, 8751, P2,
2026/08/25 00:32:27.674, 1, 11869, 16380, 49, 25.98, 1755, 8751, P2,
2026/08/25 00:32:28.784, 4, 11959, 16380, 49, 35.66, 2760, 8751, P2,
2026/08/25 00:32:29.879, 5, 11963, 16380, 49, 33.38, 2760, 8751, P2,
2026/08/25 00:32:30.966, 44, 11651, 16380, 49, 28.72, 1215, 5001, P3,
2026/08/25 00:32:32.039, 34, 11651, 16380, 49, 35.34, 1695, 8751, P2,
2026/08/25 00:32:33.102, 35, 11651, 16380, 50, 37.22, 1695, 8751, P2,
2026/08/25 00:32:34.160, 31, 11651, 16380, 49, 36.15, 1710, 8751, P2,
